Id_Anuncio_ShopCar,Unnamed: 0,Modelo,Ano,Cor, Combustível,KM,Preco,Link,Vendedor,Cidade,Ano_Fabricacao,Ano_Modelo,Estado_Anuncio,Endereco_Anuncio,Bairro_Anuncio,Cidade_Anuncio,Marca
/996076,675,Fit EX 1.5 16v A/T,21/21,Cinza,Flex,,95500.0,https://www.shopcar.com.br/veiculos/honda/fit-ex-1-5-16v/21-21/996076,Endo Car - Novos,"Av. Afonso Pena, 4103 - Jardim dos Estados - Campo Grande / MS",2021,2021, MS,"Av. Afonso Pena, 4103 ", Jardim dos Estados , Campo Grande ,honda
1074930,676,Jetta Comfortline 1.4 16v TSi A/T,18/18,Branca,Flex,48000.0,95500.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/jetta-comfortline-1-4-16v-tsi/18-18/1074930,Quality Car,"Av. Ernesto Geisel, 4005 - Centro - Campo Grande / MS",2018,2018, MS,"Av. Ernesto Geisel, 4005 ", Centro , Campo Grande ,vw-volkswagen
1081658,677,Corolla XEi 2.0 16v A/T,17/18,Branca,Flex,59000.0,95990.0,https://www.shopcar.com.br/veiculos/toyota/corolla-xei-2-0-16v/17-18/1081658,New Car Multimarcas,"Rua do Rosário, 259 - Vila Gomes - Campo Grande / MS",2017,2018, MS,"Rua do Rosário, 259 ", Vila Gomes , Campo Grande ,toyota
1081334,678,T-Cross 1.0 12v TSi A/T,19/20,Cinza,Flex,26300.0,95990.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/t-cross-1-0-12v-tsi/19-20/1081334,Pelegrinelli Veículos,"Av. Rachid Neder, 696 - Monte Castelo - Campo Grande / MS",2019,2020, MS,"Av. Rachid Neder, 696 ", Monte Castelo , Campo Grande ,vw-volkswagen
1072283,679,Civic EXL 2.0 16v A/T,17/17,Branca,Flex,48000.0,96000.0,https://www.shopcar.com.br/veiculos/honda/civic-exl-2-0-16v/17-17/1072283,Antonio Uberdan Ferreira,Campo Grande - MS,2017,2017,,Campo Grande , MS,,honda
1076126,680,Hilux SW4 SR 2.7 16v A/T,12/12,Branca,Flex,,97000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-sr-2-7-16v/12-12/1076126,M.G.R. Veículos,"Av. Afonso Pena, 3865 - Centro - Campo Grande / MS",2012,2012, MS,"Av. Afonso Pena, 3865 ", Centro , Campo Grande ,toyota
1069715,681,S10 LT 2.8CTDi 16v C.D. A/T,12/13,Prata,Diesel,172418.0,97000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-lt-2-8ctdi-16v-c-d/12-13/1069715,FM Veículos,"Rua Munir Thomé, 566 - Centro - Três Lagoas / MS",2012,2013, MS,"Rua Munir Thomé, 566 ", Centro , Três Lagoas ,gm-chevrolet
1087546,682,Cruze LTZ 1.4T 16v A/T,18/19,Preta,Flex,30000.0,97800.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/cruze-ltz-1-4t-16v/18-19/1087546,Rafael Coimbra Jacon,Campo Grande - MS,2018,2019,,Campo Grande , MS,,gm-chevrolet
1064950,683,Captur Bose 1.6 16v A/T,20/21,Branca,Flex,9300.0,97900.0,https://www.shopcar.com.br/veiculos/renault/captur-bose-1-6-16v/20-21/1064950,Premium Motors,"Rua João Pedro de Souza,73 - Jardim Monte Líbano - Campo Grande / MS",2020,2021, MS,"Rua João Pedro de Souza,73 ", Jardim Monte Líbano , Campo Grande ,renault
1055032,684,ix35 GL 2.0 16v A/T,18/19,Branca,Flex,47000.0,97900.0,https://www.shopcar.com.br/veiculos/hyundai/ix35-gl-2-0-16v/18-19/1055032,Alvorada Veículos,"Av. Dr Julio Siqueira Maia, 1286 - Centro - Rio Brilhante / MS",2018,2019, MS,"Av. Dr Julio Siqueira Maia, 1286 ", Centro , Rio Brilhante ,hyundai
1083193,685,320i 2.0T 16v A/T,14/15,Preta,Flex,78000.0,97990.0,https://www.shopcar.com.br/veiculos/bmw/320i-2-0t-16v/14-15/1083193,Vimar Autocar,"Rua Antonio Alves Arantes, 146 - Chácara Cachoeira - Campo Grande / MS",2014,2015, MS,"Rua Antonio Alves Arantes, 146 ", Chácara Cachoeira , Campo Grande ,bmw
1063831,686,Compass Longitude 2.0 16v A/T,17/17,Branca,Flex,,97990.0,https://www.shopcar.com.br/veiculos/jeep/compass-longitude-2-0-16v/17-17/1063831,Alternativa Veículos,"Av. Bandeirantes, 1663 - Taquarussu - Campo Grande / MS",2017,2017, MS,"Av. Bandeirantes, 1663 ", Taquarussu , Campo Grande ,jeep
1089486,687,Hilux SW4 SR 2.7 16v A/T,14/14,Branca,Flex,90000.0,98000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sw4-sr-2-7-16v/14-14/1089486,Richard Dias Eleuterio,Campo Grande - MS,2014,2014,,Campo Grande , MS,,toyota
1080858,688,Kicks SV 1.6 16v A/T,19/20,Branca,Flex,21000.0,98000.0,https://www.shopcar.com.br/veiculos/nissan/kicks-sv-1-6-16v/19-20/1080858,M.G.R. Veículos,"Av. Afonso Pena, 3865 - Centro - Campo Grande / MS",2019,2020, MS,"Av. Afonso Pena, 3865 ", Centro , Campo Grande ,nissan
1082290,689,Renegade Trailhawk 2.0TDi 16v 4x4,15/16,Branca,Diesel,100000.0,98000.0,https://www.shopcar.com.br/veiculos/jeep/renegade-trailhawk-2-0tdi-16v-4x4/15-16/1082290,Julio Antonio Giantomassi,Campo Grande - MS,2015,2016,,Campo Grande , MS,,jeep
1087963,690,Civic EXL 2.0 16v A/T,17/17,Prata,Flex,,98900.0,https://www.shopcar.com.br/veiculos/honda/civic-exl-2-0-16v/17-17/1087963,BSG Veículos,"Av. Cel. Antonino, 2053 - Conj. Res. Estrela do Sul - Campo Grande / MS",2017,2017, MS,"Av. Cel. Antonino, 2053 ", Conj. Res. Estrela do Sul , Campo Grande ,honda
1085695,691,Virtus Highline 1.0 12v TSi A/T,20/21,Branca,Flex,8000.0,98900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/virtus-highline-1-0-12v-tsi/20-21/1085695,Eduardo Alves Ribeiro,Corumbá - MS,2020,2021,,Corumbá , MS,,vw-volkswagen
1065438,692,Prius 1.8 16v A/T,18/18,Prata,Híbrido,23664.0,98990.0,https://www.shopcar.com.br/veiculos/toyota/prius-1-8-16v/18-18/1065438,Pelegrinelli Veículos,"Av. Rachid Neder, 696 - Monte Castelo - Campo Grande / MS",2018,2018, MS,"Av. Rachid Neder, 696 ", Monte Castelo , Campo Grande ,toyota
1089319,693,A3 Sedan Ambiente 1.4 TFSi 16v A/T,18/18,Azul,Flex,20500.0,99000.0,https://www.shopcar.com.br/veiculos/audi/a3-sedan-ambiente-1-4-tfsi-16v/18-18/1089319,Cristiano Costa Vieira,Campo Grande - MS,2018,2018,,Campo Grande , MS,,audi
1079103,694,Hilux SRV 2.7 16v 4x4 C.D. A/T,15/15,Preta,Flex,108000.0,99900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-2-7-16v-4x4-c-d/15-15/1079103,Elite Veículos,"Av. Ernesto Geisel, 5990 - Centro - Campo Grande / MS",2015,2015, MS,"Av. Ernesto Geisel, 5990 ", Centro , Campo Grande ,toyota
1085745,695,Compass Limited 2.0 16v A/T,16/17,Cinza,Flex,55700.0,100000.0,https://www.shopcar.com.br/veiculos/jeep/compass-limited-2-0-16v/16-17/1085745,Duo Veículos,"Rua Geraldo Vasques, 110 - Itanhangá Park - Campo Grande / MS",2016,2017, MS,"Rua Geraldo Vasques, 110 ", Itanhangá Park , Campo Grande ,jeep
1081790,696,Hilux SRV 2.7 16v 4x4 C.D. A/T,15/15,Preta,Flex,72000.0,100000.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-2-7-16v-4x4-c-d/15-15/1081790,Itamar Espindola de Freitas,Campo Grande - MS,2015,2015,,Campo Grande , MS,,toyota
1086550,697,ix35 2.0 16v A/T,18/19,Branca,Flex,26500.0,100000.0,https://www.shopcar.com.br/veiculos/hyundai/ix35-2-0-16v/18-19/1086550,Finauto Veículos,"Rua Antonio de Souza Marcondes, 2800 - Centro - Maracaju / MS",2018,2019, MS,"Rua Antonio de Souza Marcondes, 2800 ", Centro , Maracaju ,hyundai
1084062,698,Pajero Full HPE 3.2TDi 16v AWC-R A/T,09/10,Prata,Diesel,198000.0,100000.0,https://www.shopcar.com.br/veiculos/mitsubishi/pajero-full-hpe-3-2tdi-16v-awc-r/09-10/1084062,Lolo Veículos,"Rodovia MS 156, 2595 - Chácara Sidelis - Dourados / MS",2009,2010, MS,"Rodovia MS 156, 2595 ", Chácara Sidelis , Dourados ,mitsubishi
1088009,699,S10 LT 2.8CTDi 16v C.D. A/T,14/14,Prata,Diesel,174000.0,100000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-lt-2-8ctdi-16v-c-d/14-14/1088009,Karla Maciel,Terenos - MS,2014,2014,,Terenos , MS,,gm-chevrolet
1072169,700,Toro Freedom 1.8 16v A/T,19/20,Vermelha,Flex,45848.0,100990.0,https://www.shopcar.com.br/veiculos/fiat/toro-freedom-1-8-16v/19-20/1072169,Localiza Seminovos,"Av. Afonso Pena, 5500 - Chácara Cachoeira - Campo Grande / MS",2019,2020, MS,"Av. Afonso Pena, 5500 ", Chácara Cachoeira , Campo Grande ,fiat
1088834,701,Creta Action 1.6 16v A/T,20/21,Branca,Flex,6900.0,101000.0,https://www.shopcar.com.br/veiculos/hyundai/creta-action-1-6-16v/20-21/1088834,Bandi Car Veículos,"Av. Bandeirantes, 1878 - Taquarussu - Campo Grande / MS",2020,2021, MS,"Av. Bandeirantes, 1878 ", Taquarussu , Campo Grande ,hyundai
1088873,702,Toro Volcano 2.0TDi 16v 4x4 A/T,16/17,Preta,Diesel,103000.0,101000.0,https://www.shopcar.com.br/veiculos/fiat/toro-volcano-2-0tdi-16v-4x4/16-17/1088873,Mauro Luiz,Campo Grande - MS,2016,2017,,Campo Grande , MS,,fiat
/903461,703,Fit EXL 1.5 16v A/T,21/21,Branca,Flex,,101300.0,https://www.shopcar.com.br/veiculos/honda/fit-exl-1-5-16v/21-21/903461,Endo Car - Novos,"Av. Afonso Pena, 4103 - Jardim dos Estados - Campo Grande / MS",2021,2021, MS,"Av. Afonso Pena, 4103 ", Jardim dos Estados , Campo Grande ,honda
1007057,704,HB20S Diamond Plus 1.0T 12v A/T,21/22,Branca,Flex,,102000.0,https://www.shopcar.com.br/veiculos/hyundai/hb20s-diamond-plus-1-0t-12v/21-22/1007057,RM Veículos,"Rua Rubens Gil de Camilo, 300 - Chácara Cachoeira - Campo Grande / MS",2021,1922, MS,"Rua Rubens Gil de Camilo, 300 ", Chácara Cachoeira , Campo Grande ,hyundai
1085369,705,Renegade Limited 1.8 16v A/T,19/19,Branca,Flex,23475.0,102000.0,https://www.shopcar.com.br/veiculos/jeep/renegade-limited-1-8-16v/19-19/1085369,Pedro Germano,Campo Grande - MS,2019,2019,,Campo Grande , MS,,jeep
1087733,706,Renegade Trailhawk 2.0TDi 16v 4x4 A/T,15/16,Preta,Diesel,115480.0,102000.0,https://www.shopcar.com.br/veiculos/jeep/renegade-trailhawk-2-0tdi-16v-4x4/15-16/1087733,FM Veículos,"Rua Munir Thomé, 566 - Centro - Três Lagoas / MS",2015,2016, MS,"Rua Munir Thomé, 566 ", Centro , Três Lagoas ,jeep
1090043,707,Amarok Highline 2.0TDi 16v 4x4 C.D. A/T,14/14,Prata,Diesel,180000.0,103000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-2-0tdi-16v-4x4-c-d/14-14/1090043,Adilson Huerta Lima,Laguna Carapã - MS,2014,2014,,Laguna Carapã , MS,,vw-volkswagen
1085478,708,Civic Sport 2.0 16v A/T,19/19,Preta,Flex,19000.0,103000.0,https://www.shopcar.com.br/veiculos/honda/civic-sport-2-0-16v/19-19/1085478,Augusto Martins,Campo Grande - MS,2019,2019,,Campo Grande , MS,,honda
1077727,709,Corolla XEi 2.0 16v A/T,18/19,Preta,Flex,42900.0,103000.0,https://www.shopcar.com.br/veiculos/toyota/corolla-xei-2-0-16v/18-19/1077727,Class Veículos,"Rua Eduardo Elias Zarhan, 1934 - Jardim TV Morena - Campo Grande / MS",2018,2019, MS,"Rua Eduardo Elias Zarhan, 1934 ", Jardim TV Morena , Campo Grande ,toyota
1085195,710,Santa Fe GLS 3.3 V6 24v A/T,14/15,Preta,Gasolina,77000.0,103000.0,https://www.shopcar.com.br/veiculos/hyundai/santa-fe-gls-3-3-v6-24v/14-15/1085195,Pompilio Rocha Silva,Chapadão do Sul - MS,2014,2015,,Chapadão do Sul , MS,,hyundai
1088925,711,Tucson GL 1.6T 16v A/T,17/17,Branca,Gasolina,62000.0,103000.0,https://www.shopcar.com.br/veiculos/hyundai/tucson-gl-1-6t-16v/17-17/1088925,Kazuo Uemura,Dourados - MS,2017,2017,,Dourados , MS,,hyundai
1083939,712,S10 LT 2.5 16v C.D. A/T,17/18,Branca,Flex,108600.0,104800.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-lt-2-5-16v-c-d/17-18/1083939,Mclaren Automóveis,"Av. Bandeirantes, 1246 - Vila Bandeirante - Campo Grande / MS",2017,2018, MS,"Av. Bandeirantes, 1246 ", Vila Bandeirante , Campo Grande ,gm-chevrolet
1088261,713,Civic EXL 2.0 16v A/T,16/17,Cinza,Flex,88000.0,104900.0,https://www.shopcar.com.br/veiculos/honda/civic-exl-2-0-16v/16-17/1088261,Alvorada Veículos,"Av. Dr Julio Siqueira Maia, 1286 - Centro - Rio Brilhante / MS",2016,2017, MS,"Av. Dr Julio Siqueira Maia, 1286 ", Centro , Rio Brilhante ,honda
1089553,714,Hilux SRV D4-D 3.0TDi 16v 4X4 C.D. A/T,10/11,Preta,Diesel,251300.0,104900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-srv-d4-d-3-0tdi-16v-4x4-c-d/10-11/1089553,Marcelo Coelho da Silva,Campo Grande - MS,2010,2011,,Campo Grande , MS,,toyota
1085455,715,XC60 T-5 Confort 2.0T 16v A/T,15/15,Branca,Gasolina,77800.0,104900.0,https://www.shopcar.com.br/veiculos/volvo/xc60-t-5-confort-2-0t-16v/15-15/1085455,Macan Veículos,"Rua. Dr. Antônio Alves Arantes, 213 - Chácara Cachoeira - Campo Grande / MS",2015,2015, MS,"Rua. Dr. Antônio Alves Arantes, 213 ", Chácara Cachoeira , Campo Grande ,volvo
1088568,716,Compass Longitude 2.0 16v A/T,18/18,Branca,Flex,39000.0,104990.0,https://www.shopcar.com.br/veiculos/jeep/compass-longitude-2-0-16v/18-18/1088568,CR Motors,"Rua Joaquim Murtinho, 1872 - Itanhangá Park - Campo Grande / MS",2018,2018, MS,"Rua Joaquim Murtinho, 1872 ", Itanhangá Park , Campo Grande ,jeep
1079465,717,Tucson GL 1.6T 16v A/T,17/18,Preta,Flex,62000.0,104990.0,https://www.shopcar.com.br/veiculos/hyundai/tucson-gl-1-6t-16v/17-18/1079465,Só Like Motors,"Av. Mascarenhas de Moraes, 1826 - Sala 01 - Monte Castelo - Campo Grande / MS",2017,2018, MS,"Av. Mascarenhas de Moraes, 1826 ", Sala 01 , Monte Castelo - Campo Grande ,hyundai
/986804,718,Amarok Highline 2.0TDi 16v 4x4 C.D. A/T,14/14,Branca,Diesel,131000.0,105000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/amarok-highline-2-0tdi-16v-4x4-c-d/14-14/986804,Nill Car,"Rua 26 de Agosto, 1580 - Amambaí - Campo Grande / MS",2014,2014, MS,"Rua 26 de Agosto, 1580 ", Amambaí , Campo Grande ,vw-volkswagen
1083523,719,S10 LT 2.5 16v C.D. A/T,17/18,Branca,Flex,109000.0,105000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-lt-2-5-16v-c-d/17-18/1083523,Leandro da Rosa Campos,Campo Grande - MS,2017,2018,,Campo Grande , MS,,gm-chevrolet
1070613,720,Tracker LT 1.0T 12v A/T,21/21,Prata,Flex,4500.0,105500.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/tracker-lt-1-0t-12v/21-21/1070613,Thiago Sartori Dib,Campo Grande - MS,2021,2021,,Campo Grande , MS,,gm-chevrolet
1089646,721,Range R. Evoque Prestige Tech 2.0T 16v Si4 A/T,11/12,Verde/Preta,Gasolina,82000.0,105800.0,https://www.shopcar.com.br/veiculos/land-rover/range-r-evoque-prestige-tech-2-0t-16v-si4/11-12/1089646,Speed Veículos,"Rua Brilhante, 2334 - Centro - Campo Grande / MS",2011,2012, MS,"Rua Brilhante, 2334 ", Centro , Campo Grande ,land-rover
1087926,722,S10 LT 2.8CTDi 16v 4x4 C.D. A/T,13/13,Branca,Diesel,131778.0,105900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-lt-2-8ctdi-16v-4x4-c-d/13-13/1087926,Procurocar Carros e Negócios,"Av. Salgado Filho, 987 - Amambaí - Campo Grande / MS",2013,2013, MS,"Av. Salgado Filho, 987 ", Amambaí , Campo Grande ,gm-chevrolet
1070536,723,Kicks SL 1.6 16v A/T,19/20,Preta,Flex,16900.0,105990.0,https://www.shopcar.com.br/veiculos/nissan/kicks-sl-1-6-16v/19-20/1070536,Automóbile Multimarcas,"Av. Ricardo Brandão, 646 - Itanhangá Park - Campo Grande / MS",2019,2020, MS,"Av. Ricardo Brandão, 646 ", Itanhangá Park , Campo Grande ,nissan
1077811,724,Civic EX 2.0 16v A/T,19/19,Branca,Flex,30200.0,106990.0,https://www.shopcar.com.br/veiculos/honda/civic-ex-2-0-16v/19-19/1077811,Teca Automóveis,"Rua 13 de Maio, 3843 - Centro - Campo Grande / MS",2019,2019, MS,"Rua 13 de Maio, 3843 ", Centro , Campo Grande ,honda
1087222,725,CR-V EXL 2.0 16v 4WD A/T,15/15,Vermelha,Flex,65165.0,107000.0,https://www.shopcar.com.br/veiculos/honda/cr-v-exl-2-0-16v-4wd/15-15/1087222,FM Veículos,"Rua Munir Thomé, 566 - Centro - Três Lagoas / MS",2015,2015, MS,"Rua Munir Thomé, 566 ", Centro , Três Lagoas ,honda
1089945,726,Golf GTi 2.0 16v TSi A/T,15/15,Preta,Flex,86000.0,107000.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/golf-gti-2-0-16v-tsi/15-15/1089945,Luis Filipe de Souza Guimarães ,Campo Grande - MS,2015,2015,,Campo Grande , MS,,vw-volkswagen
1084704,727,S10 LS 2.8CTDi 16v 4x4 C.S.,17/17,Branca,Diesel,,108600.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ls-2-8ctdi-16v-4x4-c-s/17-17/1084704,Leão Automóveis,"Av. Bandeirantes, 662 - Amambai - Campo Grande / MS",2017,2017, MS,"Av. Bandeirantes, 662 ", Amambai , Campo Grande ,gm-chevrolet
1079598,728,Compass Longitude 2.0 16v A/T,17/18,Cinza,Flex,49000.0,108900.0,https://www.shopcar.com.br/veiculos/jeep/compass-longitude-2-0-16v/17-18/1079598,M.G.R. Veículos,"Av. Afonso Pena, 3865 - Centro - Campo Grande / MS",2017,2018, MS,"Av. Afonso Pena, 3865 ", Centro , Campo Grande ,jeep
1088699,729,Cruze LT 1.4T 16v A/T,19/20,Branca,Flex,18000.0,108900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/cruze-lt-1-4t-16v/19-20/1088699,Alexandre Silva de Paula,Campo Grande - MS,2019,2020,,Campo Grande , MS,,gm-chevrolet
1083859,730,S10 LT 2.8CTDi 16v 4x4 C.D. A/T,14/14,Preta,Diesel,118000.0,108900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-lt-2-8ctdi-16v-4x4-c-d/14-14/1083859,Art Motors,"Av. Bandeirantes, 242 - Amambaí - Campo Grande / MS",2014,2014, MS,"Av. Bandeirantes, 242 ", Amambaí , Campo Grande ,gm-chevrolet
1065725,731,Creta Limited 1.6 16v A/T,20/21,Branca,Flex,9081.0,108990.0,https://www.shopcar.com.br/veiculos/hyundai/creta-limited-1-6-16v/20-21/1065725,Pelegrinelli Veículos,"Av. Rachid Neder, 696 - Monte Castelo - Campo Grande / MS",2020,2021, MS,"Av. Rachid Neder, 696 ", Monte Castelo , Campo Grande ,hyundai
1072120,732,Compass Sport 2.0 16v A/T,19/19,Prata,Flex,32000.0,109500.0,https://www.shopcar.com.br/veiculos/jeep/compass-sport-2-0-16v/19-19/1072120,Ronaldo Mantovani,Caarapó - MS,2019,2019,,Caarapó , MS,,jeep
1082801,733,Compass Longitude 2.0 16v A/T,18/18,Cinza,Flex,,109900.0,https://www.shopcar.com.br/veiculos/jeep/compass-longitude-2-0-16v/18-18/1082801,Auto Cred Motors,"Av. Weimar Gonçalves Torres, 1200 - Centro - Dourados / MS",2018,2018, MS,"Av. Weimar Gonçalves Torres, 1200 ", Centro , Dourados ,jeep
1082946,734,Toro Volcano 2.0TDi 16v 4x4,16/17,Prata,Diesel,97000.0,109900.0,https://www.shopcar.com.br/veiculos/fiat/toro-volcano-2-0tdi-16v-4x4/16-17/1082946,Leandro Veículos,"Av. Weimar Gonçalves Torres, 4200 - Centro - Dourados / MS",2016,2017, MS,"Av. Weimar Gonçalves Torres, 4200 ", Centro , Dourados ,fiat
1081342,735,Toro Freedom 2.0TDi 16v 4x4 A/T,17/18,Preta,Diesel,98950.0,109990.0,https://www.shopcar.com.br/veiculos/fiat/toro-freedom-2-0tdi-16v-4x4/17-18/1081342,Automóbile Multimarcas,"Av. Ricardo Brandão, 646 - Itanhangá Park - Campo Grande / MS",2017,2018, MS,"Av. Ricardo Brandão, 646 ", Itanhangá Park , Campo Grande ,fiat
1082870,736,Compass Longitude 2.0 16v A/T,18/18,Branca,Flex,46000.0,110000.0,https://www.shopcar.com.br/veiculos/jeep/compass-longitude-2-0-16v/18-18/1082870,Fernando Cesar,Dourados - MS,2018,2018,,Dourados , MS,,jeep
1076546,737,Compass Longitude 2.0 16v A/T,18/18,Branca,Flex,23800.0,110500.0,https://www.shopcar.com.br/veiculos/jeep/compass-longitude-2-0-16v/18-18/1076546,Antônio Lucas Souza,Campo Grande - MS,2018,2018,,Campo Grande , MS,,jeep
1082736,738,Toro Volcano 2.0TDi 16v 4x4 A/T,17/17,Prata,Diesel,135000.0,110900.0,https://www.shopcar.com.br/veiculos/fiat/toro-volcano-2-0tdi-16v-4x4/17-17/1082736,Rafael Chaves Ortiz,Campo Grande - MS,2017,2017,,Campo Grande , MS,,fiat
1076256,739,Civic Touring 1.5T 16v,16/17,Cinza,Gasolina,92200.0,111000.0,https://www.shopcar.com.br/veiculos/honda/civic-touring-1-5t-16v/16-17/1076256,R4 Motors,"Av Interlagos, 3388 - Vila Albuquerque - Campo Grande / MS",2016,2017, MS,"Av Interlagos, 3388 ", Vila Albuquerque , Campo Grande ,honda
1090012,740,Compass Longitude 2.0 16v A/T,18/18,Branca,Flex,23600.0,111900.0,https://www.shopcar.com.br/veiculos/jeep/compass-longitude-2-0-16v/18-18/1090012,New Car Multimarcas,"Rua do Rosário, 259 - Vila Gomes - Campo Grande / MS",2018,2018, MS,"Rua do Rosário, 259 ", Vila Gomes , Campo Grande ,jeep
1089162,741,A3 Sedan Prestige 1.4 TFSi 16v A/T,18/19,Cinza,Flex,16500.0,112000.0,https://www.shopcar.com.br/veiculos/audi/a3-sedan-prestige-1-4-tfsi-16v/18-19/1089162,Lucio Garcia Diniz Neto,Dourados - MS,2018,2019,,Dourados , MS,,audi
1063541,742,Golf GTi 2.0 16v TSi A/T,15/15,Branca,Gasolina,69000.0,112900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/golf-gti-2-0-16v-tsi/15-15/1063541,67 Veículos e Negócios,"Rua Diogo Bernardes, 21 - Vila Polonês - Campo Grande / MS",2015,2015, MS,"Rua Diogo Bernardes, 21 ", Vila Polonês , Campo Grande ,vw-volkswagen
1090116,743,Toro Volcano 2.4 16v A/T,20/20,Branca,Flex,14050.0,112990.0,https://www.shopcar.com.br/veiculos/fiat/toro-volcano-2-4-16v/20-20/1090116,Automóbile Multimarcas,"Av. Ricardo Brandão, 646 - Itanhangá Park - Campo Grande / MS",2020,2020, MS,"Av. Ricardo Brandão, 646 ", Itanhangá Park , Campo Grande ,fiat
1089343,744,S10 LS 2.8CTDi 16v 4x4 C.S.,16/17,Prata,Diesel,85000.0,113000.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ls-2-8ctdi-16v-4x4-c-s/16-17/1089343,Thales Franco Soares,Campo Grande - MS,2016,2017,,Campo Grande , MS,,gm-chevrolet
1089744,745,ix35 GL 2.0 16v A/T,19/20,Branca,Flex,10106.0,113990.0,https://www.shopcar.com.br/veiculos/hyundai/ix35-gl-2-0-16v/19-20/1089744,Só Like Motors,"Av. Mascarenhas de Moraes, 1826 - Sala 01 - Monte Castelo - Campo Grande / MS",2019,2020, MS,"Av. Mascarenhas de Moraes, 1826 ", Sala 01 , Monte Castelo - Campo Grande ,hyundai
1086584,746,Civic EXL 2.0 16v A/T,18/18,Branca,Flex,9890.0,114900.0,https://www.shopcar.com.br/veiculos/honda/civic-exl-2-0-16v/18-18/1086584,Concept Car,"Rua Alagoas, 273 - Jardim dos Estados - Campo Grande / MS",2018,2018, MS,"Rua Alagoas, 273 ", Jardim dos Estados , Campo Grande ,honda
1088185,747,Hilux SR 2.7 16v C.D.,17/18,Branca,Flex,82400.0,114900.0,https://www.shopcar.com.br/veiculos/toyota/hilux-sr-2-7-16v-c-d/17-18/1088185,Vagner Ghizarde Alves,Sete Quedas - MS,2017,2018,,Sete Quedas , MS,,toyota
1081499,748,Jetta Highline 2.0 16v TSi A/T,17/17,Branca,Gasolina,19500.0,114900.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/jetta-highline-2-0-16v-tsi/17-17/1081499,Concept Car,"Rua Alagoas, 273 - Jardim dos Estados - Campo Grande / MS",2017,2017, MS,"Rua Alagoas, 273 ", Jardim dos Estados , Campo Grande ,vw-volkswagen
1088318,749,S10 LTZ 2.5 16v 4x4 C.D.,16/17,Azul,Flex,113318.0,114900.0,https://www.shopcar.com.br/veiculos/gm-chevrolet/s10-ltz-2-5-16v-4x4-c-d/16-17/1088318,Procurocar Carros e Negócios,"Av. Salgado Filho, 987 - Amambaí - Campo Grande / MS",2016,2017, MS,"Av. Salgado Filho, 987 ", Amambaí , Campo Grande ,gm-chevrolet
1085421,750,Toro Volcano 2.0TDi 16v 4x4 A/T,16/17,Prata,Diesel,117000.0,114900.0,https://www.shopcar.com.br/veiculos/fiat/toro-volcano-2-0tdi-16v-4x4/16-17/1085421,Maria Rosa Barroso,Campo Grande - MS,2016,2017,,Campo Grande , MS,,fiat
1089864,751,Nivus Highline 1.0 12v TSi A/T,20/21,Vermelha,Flex,13448.0,114990.0,https://www.shopcar.com.br/veiculos/vw-volkswagen/nivus-highline-1-0-12v-tsi/20-21/1089864,Pelegrinelli Veículos,"Av. Rachid Neder, 696 - Monte Castelo - Campo Grande / MS",2020,2021, MS,"Av. Rachid Neder, 696 ", Monte Castelo , Campo Grande ,vw-volkswagen
1089903,752,Corolla XEi 2.0 16v A/T,19/19,Cinza,Flex,37855.0,115000.0,https://www.shopcar.com.br/veiculos/toyota/corolla-xei-2-0-16v/19-19/1089903,Toyogrande Multimarcas,"Av. Afonso Pena, 878 - Amambaí - Campo Grande / MS",2019,2019, MS,"Av. Afonso Pena, 878 ", Amambaí , Campo Grande ,toyota
1089808,753,Grand Cherokee Limited 3.6 V6 24v A/T,14/14,Branca,Gasolina,110000.0,115000.0,https://www.shopcar.com.br/veiculos/jeep/grand-cherokee-limited-3-6-v6-24v/14-14/1089808,Duarte Automóveis,"Rua Dr. Paulo Machado, 383 - Jardim dos Estados - Campo Grande / MS",2014,2014, MS,"Rua Dr. Paulo Machado, 383 ", Jardim dos Estados , Campo Grande ,jeep
