,nome_marca,id_marca,nome_modelo,id_modelo
436,BMW,7,540i/iA Touring,206
437,BMW,7,540iA,207
438,BMW,7,540iA MotorSport,208
439,BMW,7,540iA Protection,209
440,BMW,7,540iTA,210
441,BMW,7,545iA 4.4 32V V8 333cv,211
442,BMW,7,550iA 4.4 32V 407cv Bi-Turbo,5268
443,BMW,7,550iA 4.8 32V,3880
444,BMW,7,550iA Limited Sport Edition 4.8 32V,4995
445,BMW,7,550iA Security 4.8 32V,4432
446,BMW,7,640i Gran Coupe 3.0 320cv 4p,6378
447,BMW,7,645Ci Cabriolet 4.4 V8 32V 333cv,3929
448,BMW,7,645iA 4.4 V8 32V 333cv,212
449,BMW,7,650Ci Cabriolet 4.4 407cv Bi-Turbo,5718
450,BMW,7,650Ci Cabriolet 4.8 V8 32V 360cv,4126
451,BMW,7,650i Gran Coupe 4.4 V8 450cv 4p,6634
452,BMW,7,650iA 4.4 407cv Bi-Turbo,6150
453,BMW,7,650iA 4.8 V8 32V 360cv,4125
454,BMW,7,650iA Limited Sport  Edition 4.8 32V,5057
455,BMW,7,730i 3.0 32V,213
456,BMW,7,730iA 3.0 32V,214
457,BMW,7,735i/iA 3.5 32V,215
458,BMW,7,740i,216
459,BMW,7,740iA,217
460,BMW,7,740iL/iLA Highline 4.4 32V,218
461,BMW,7,740iLA Protection,219
462,BMW,7,745iA 4.4 V8 32V 333cv,220
463,BMW,7,745Le M Sport Sedan 3.0 V6 Híbrido Aut.,8881
464,BMW,7,750i,221
465,BMW,7,750i M Sport Sedan 4.4 V8 450cv Aut.,7147
466,BMW,7,750iA,222
467,BMW,7,750iL Highline 5.4 24V,223
468,BMW,7,750iL M Sport Sedan 4.4 V8 450cv Aut.,7657
469,BMW,7,750iL Pure Excellence Sedan 4.4 V8 Aut.,8660
470,BMW,7,750iLA 4.4 ActiveHybrid 7,5589
471,BMW,7,760iL 6.0 V12 445cv/544cv,224
472,BMW,7,840Ci,225
473,BMW,7,840CiA,226
474,BMW,7,850Ci/CiA 5.0 24V,227
475,BMW,7,850Ci/CiA 5.4 24V,228
476,BMW,7,850CSi 5.6 24V,229
477,BMW,7,850i 5.0 24V,230
478,BMW,7,i3 Bev 170cv Aut. (Elétrico),8817
479,BMW,7,i3 Bev Connected 170cv Aut. (Elétrico),8818
480,BMW,7,i3 Bev Full 170cv Aut. (Elétrico),8819
481,BMW,7,i3 Rex E Drive 170cv Aut.(Elétrico),7023
482,BMW,7,i3 Rex E Drive Connected Aut. (Elétrico),8734
483,BMW,7,i3 Rex E Drive Full 170cv Aut.(Elétrico),7024
484,BMW,7,i8 e-Drive 1.5 TB 12V  Aut.,7025
485,BMW,7,i8 Roadster e-Drive 1.5 TB 12V Aut.,8984
486,BMW,7,M 135i 3.0 24V 320cv,6416
487,BMW,7,M 135i XDRIVE 2.0 306cv Aut.,9006
488,BMW,7,M 235i Coupe 3.0 24V 326cv,6910
489,BMW,7,M Roadster,231
490,BMW,7,M1 Coupe 3.0 24V 340cv,5719
491,BMW,7,M140i 3.0  24V 340cv 5p,7823
492,BMW,7,M2 Competition 3.0 Bi-Turbo 410cv Aut.,8439
493,BMW,7,M2 Coupe 3.0 Bi-Turbo 24V 370cv,7611
494,BMW,7,M2 CS Coupe 3.0 Bi-Turbo 450cv,9339
495,BMW,7,M235i XDRIVE Gran Coupé 2.0 Aut.,9104
496,BMW,7,M240i Coupe 3.0 24V 340cv 2p,7857
497,BMW,7,M3 3.2 24V,232
498,BMW,7,M3 Cabrio 3.0 24V,233
499,BMW,7,M3 Cabrio 4.0 32V,4919
500,BMW,7,M3 Coupê 3.0 24V 255cv,234
501,BMW,7,M3 Coupê 3.0 V6 24V 282cv,235
502,BMW,7,M3 Coupê 4.0 32V,4527
503,BMW,7,M3 CS Sedan 3.0 Bi-Turbo 460cv 4p,8661
504,BMW,7,M3 Sedan 3.0 Bi-Turbo 24V 4p,7130
505,BMW,7,M3 Sedan 4.0 32V,4823
506,BMW,7,M340i XDRIVE 3.0 Turbo Aut.,9105
507,BMW,7,M340i XDRIVE First Ed. 3.0 Turbo Aut.,9094
508,BMW,7,M4 Cabriolet 3.0 Bi-Turbo 24V 431cv 2p,7148
509,BMW,7,M4 Coupe 3.0 Bi-Turbo 24V 431cv 2p,7116
510,BMW,7,M4 CS Coupe 3.0 Bi-Turbo 460cv 2p,8314
511,BMW,7,M5 3.8/Touring 3.8 24V,236
512,BMW,7,M5 4.4 560cv Bi-Turbo Aut.,6260
513,BMW,7,M5 5.0 32V/ 40V,237
514,BMW,7,M5 M XDRIVE 4.4 Bi-TB V8,8388
515,BMW,7,M5 Perform. Pack M XDRIVE 4.4 Bi-TB V8,8389
516,BMW,7,M6 5.0 V10 40V 507cv,238
517,BMW,7,M6 Coupe 4.4 Bi-Turbo V8 32V,6460
518,BMW,7,M6 Gran Coupe 4.4 Bi-Turbo V8 32V 560cv,6635
519,BMW,7,M760Li xDrive 6.6 V12 585cv Aut.,8735
520,BMW,7,M8 Gran Coupé Comp.First ED. 4.4 V8 32V,9188
521,BMW,7,M850i XDrive Coupé 4.4 V8 530cv Aut.,8736
522,BMW,7,X1 SDRIVE 18i 2.0 16V 4x2 Aut.,5269
523,BMW,7,X1 SDRIVE 20i 2.0/2.0 TB Acti.Flex Aut.,6230
524,BMW,7,X1 SDRIVE 20i M S. 2.0 25 Anos TB Flex,9226
525,BMW,7,X1 SDRIVE 20i X-Line 2.0 TB Active Flex,8570
526,BMW,7,X1 XDRIVE 25i Sport 2.0/2.0 Flex Aut.,7449
527,BMW,7,X1 XDRIVE 28i 2.0 Turbo 16V 4x4 Aut.,6151
528,BMW,7,X1 XDRIVE 28i 3.0 24V 4x4 Aut.,5158
529,BMW,7,X1 XDRIVE 28i Sport 2.0 ActiveFlex Aut.,7086
530,BMW,7,X2 M35i 2.0 Turbo 306cv Aut.,8820
531,BMW,7,X2 SDRIVE  20i M Sp/M Sp 2.0 TB Flex Aut,8277
532,BMW,7,X2 SDRIVE 18i 1.5 ActiveFlex 136cv Aut.,8510
533,BMW,7,X2 SDRIVE 20i 2.0/2.0 TB A. Flex 16V Aut,8338
534,BMW,7,X3 Family 2.5 24V 192cv/ 218cv,239
535,BMW,7,X3 Family 3.0 24V 231cv,240
536,BMW,7,X3 M Competition 3.0 Bi-TB 510cv Aut.,8842
537,BMW,7,X3 M40i 3.0 Turbo V6 360cv Aut.,8232
538,BMW,7,X3 Sport 2.5 24V 192cv/ 218cv,4241
539,BMW,7,X3 Sport 3.0 24V 231cv,241
540,BMW,7,X3 XDRIVE 20i 2.0/X-Line Bi-TB Flex Aut.,6417
541,BMW,7,X3 XDRIVE 28i 2.0 Turbo 245cv Aut.,6294
542,BMW,7,X3 XDRIVE 28i 3.0 258cv,5608
543,BMW,7,X3 XDRIVE 30e Turbo Híbrido Aut.,9189
544,BMW,7,X3 XDRIVE 30e X-Line Turbo Híbrido Aut.,9190
545,BMW,7,X3 XDRIVE 30i X-Line 2.0 Turbo 252cv Aut,8233
546,BMW,7,X3 XDRIVE 35i/M-Sport 3.0 306cv Bi-Turbo,5497
547,BMW,7,X4 M Competition 3.0 Bi-TB 510cv Aut.,8985
548,BMW,7,X4 M40i 3.0 Turbo V6 360cv Aut.,8511
549,BMW,7,X4 XDRIVE 28i X-Line 2.0 Turbo 245cv Aut,7065
550,BMW,7,X4 XDRIVE 30i M-Sport 2.0 Tb. 252cv Aut,8512
551,BMW,7,X4 XDRIVE 35i M-Sport 3.0 TB 306cv Aut.,7066
552,BMW,7,X5 3.0 4x4,242
553,BMW,7,X5 4.4 4x4,243
554,BMW,7,X5 4.8 4x4 V8 32V 360cv,244
555,BMW,7,X5 Endurance 4.8is 4x4 V8 32V 355cv Aut.,4585
556,BMW,7,X5 M 4.4 4x4 V8 32V Bi-Turbo Aut.,5188
557,BMW,7,X5 Security 4.4 4x4 V8 32V,4242
558,BMW,7,X5 Security 4.8is 4x4 V8 32V 355cv Aut.,5020
559,BMW,7,X5 Sport 4.4 4x4 V8 32V,245
560,BMW,7,X5 Sport 4.8 4x4 V8 32V 355cv,4331
561,BMW,7,X5 XDRIVE 30d 3.0 Diesel,7283
562,BMW,7,X5 XDRIVE 30d Full 3.0 258cv Diesel,7087
563,BMW,7,X5 XDRIVE 30d M Sport 3.0 265cv Dies Aut,8662
564,BMW,7,X5 XDRIVE 35i 3.0 306cv Bi-Turbo,5356
565,BMW,7,X5 XDRIVE 35i Full 3.0 306cv Bi-Turbo,6911
566,BMW,7,X5 XDRIVE 45e 3.0 M.Sport Híbrido Aut.,9007
567,BMW,7,X5 XDRIVE 50i 4.4  Bi-Turbo,5357
568,BMW,7,X5 XDRIVE 50i M Sport 4.4 Bi-Turbo,6710
569,BMW,7,X5 XDRIVE 50i Security 4.4 Bi-Turbo,5590
570,BMW,7,X5 XDRIVE M50d 3.0 Diesel,7117
571,BMW,7,X5 XDRIVE M50i 4.4 Bi-Turbo Aut.,9206
572,BMW,7,X6 M 4.4 4x4 V8 32V Bi-Turbo Aut.,5189
573,BMW,7,X6 XDRIVE 35i 3.0 306cv Bi-Turbo,4745
574,BMW,7,X6 XDRIVE 40i M Sport 3.0 Bi-Turbo,9037
575,BMW,7,X6 XDRIVE 50i 4.4 407cv Bi-Turbo,4746
576,BMW,7,X6 XDRIVE 50i M Sport 4.4 Bi-Turbo,7088
577,BMW,7,X7 M50i 4.4 V8 Bi-TB Aut.,9038
578,BMW,7,X7 XDRIVE 50i M Sport 4.4 V8 Bi-TB Aut.,8776
579,BMW,7,Z3 2.8 Aut.,246
580,BMW,7,Z3 2.8 Mec.,247
581,BMW,7,Z3 3.0 24V Roadster 2p,248
582,BMW,7,Z3 Roadster 1.9 Mec.,249
583,BMW,7,Z3 Roadster 2.8,4887
584,BMW,7,Z3 Roadster M 3.2,250
585,BMW,7,Z4 Coupé M 3.2 V6 24V 343cv,4243
586,BMW,7,Z4 M40i 3.0 340cv Aut.,8777
587,BMW,7,Z4 Roadster 2.0 150cv 2p,4185
588,BMW,7,Z4 Roadster 3.0 V6 24V Aut.,251
589,BMW,7,Z4 Roadster M 3.2 V6 24V 343cv,4244
590,BMW,7,Z4 Roadster sDRIVE 20i 2.0 16V 2p Aut.,6261
591,BMW,7,Z4 Roadster sDRIVE 23i 2.5 24V 204cv 2p,4996
592,BMW,7,Z4 Roadster sDRIVE 30i MSport 2.0 TB Aut,8689
593,BMW,7,Z4 Roadster sDRIVE 35i 3.0 24V 306cv 2p,4997
594,BMW,7,Z4 Roadster Sport 3.0 24V 231cv Aut.,252
595,BMW,7,Z8 5.0 V8,253
596,BRM,8,Buggy W. Turing/Luxo/M-11 Absolut 1.6 8V,255
597,BRM,8,Buggy/M-8/M-8 Long 1.6,254
598,Bugre,123,Buggy IV e V,4053
599,Bugre,123,Buggy VII/VII BIG/VII Flex,5190
600,Cadillac,10,Deville/Eldorado 4.9,258
601,Cadillac,10,Seville 4.6,259
602,Caoa Chery,161,ARRIZO 5 RT 1.5 Turbo Flex Aut.,9039
603,Caoa Chery,161,ARRIZO 5 RTS 1.5 Turbo Flex Aut.,9040
604,Caoa Chery,161,ARRIZO 5 RX 1.5 16V Turbo Flex Aut.,8513
605,Caoa Chery,161,ARRIZO 5 RXS 1.5 Turbo Flex Aut.,9262
606,Caoa Chery,161,ARRIZO 5 RXT 1.5 16V Turbo Flex Aut.,8514
607,Caoa Chery,161,ARRIZO 5e (Elétrico),9299
608,Caoa Chery,161,ARRIZO 6 GSX 1.5 Turbo Flex Aut.,9106
609,Caoa Chery,161,Celer Hatch 1.5 16V Flex 5p,6379
610,Caoa Chery,161,Celer Hatch ACT 1.5 16V Flex 5p,7222
611,Caoa Chery,161,Celer Sedan 1.5 16V Flex 5p,6380
612,Caoa Chery,161,Celer Sedan ACT 1.5 16V Flex 5p,7223
613,Caoa Chery,161,CIELO 1.6 16V 119cv  5p,5208
614,Caoa Chery,161,CIELO Sedan 1.6 16V 119cv  4p,5209
615,Caoa Chery,161,Face 1.3 16V/1.3 16V Flex.Mec.,5210
616,Caoa Chery,161,QQ 1.0  ACT FL 12V/1.0 12V Flex  5p,7224
617,Caoa Chery,161,QQ 1.0 ACT 12V 69cv 5p,7089
618,Caoa Chery,161,QQ 1.0 Look FL 12V/1.0 12V Flex 5p,7225
619,Caoa Chery,161,QQ 1.0 SMILE 12V Flex 5p,7902
620,Caoa Chery,161,QQ 1.1/1.0 12V 69cv 5p,5534
621,Caoa Chery,161,S-18 1.3 16V Flex Mec. 5p,5740
622,Caoa Chery,161,Tiggo 2 ACT 1.5 16V Flex Aut.5p,8339
623,Caoa Chery,161,Tiggo 2 ACT 1.5 16V Flex Mec. 5p,8278
624,Caoa Chery,161,Tiggo 2 Look 1.5 16V Flex Aut.5p,8340
625,Caoa Chery,161,Tiggo 2 Look 1.5 16V Flex Mec. 5p,8279
626,Caoa Chery,161,Tiggo 2.0 16V Aut. 5p,6661
627,Caoa Chery,161,Tiggo 2.0 16V Mec. 5p,5021
628,Caoa Chery,161,Tiggo 5X T 1.5 16V Turbo Flex Aut.,8571
629,Caoa Chery,161,Tiggo 5X TXS 1.5 16V Turbo Flex Aut.,8572
630,Caoa Chery,161,Tiggo 7 T 1.5 16V Turbo Flex Aut.,8586
631,Caoa Chery,161,Tiggo 7 TXS 1.5 16V Turbo Flex Aut.,8587
632,Caoa Chery,161,Tiggo 8 TXS 1.6 16V TGDi Aut.,9162
633,CBT Jipe,11,Javali 3.0 4x4 Diesel,260
634,CHANA,136,Cargo 1.0 8V 53cv (Pick-Up),4392
635,CHANA,136,Cargo CD 1.0 8V 53cv (Pick-Up),4393
636,CHANA,136,Cargo CE 1.0 8V 53cv (Pick-Up),4394
637,CHANA,136,Family 1.0 8V 53cv (Perua),4395
638,CHANA,136,Utility 1.0 8V 53cv  (Furgão),4396
639,CHANGAN,182,MINI STAR CD 1.0 8V 53cv (Pick-Up),5872
640,CHANGAN,182,MINI STAR CE 1.0 8V 53cv (Pick-Up),5873
641,CHANGAN,182,MINI STAR CS 1.0 8V 53cv (Pick-Up),5874
642,CHANGAN,182,MINI STAR CSB 1.0 8V 53cv (Pick-Up Báu),5875
643,CHANGAN,182,MINI STAR Family 1.0 8V 53cv (MiniVan),5876
644,CHANGAN,182,MINI STAR Utility 1.0 8V 53cv (Furgão),5877
645,Chrysler,12,300 C 3.5 V6 249cv,4528
646,Chrysler,12,300 C 3.6 V6 Aut.,5878
647,Chrysler,12,300 C 5.7 V8 16V 340cv Aut.,3881
648,Chrysler,12,300 C SRT8 6.1 V8 16V 431cv Aut,4186
649,Chrysler,12,300 C Touring 5.7 V8 16V 340cv Aut.,4158
650,Chrysler,12,300 M 3.5,261
651,Chrysler,12,Caravan LE  3.3,262
652,Chrysler,12,Caravan LX 3.3 V6 182cv,3811
653,Chrysler,12,Caravan LX 3.8,263
654,Chrysler,12,Caravan SE 2.4/3.3,264
655,Chrysler,12,Cirrus LXi 2.5 V6 24V,265
656,Chrysler,12,Grand Caravan LE 3.3 Aut,267
657,Chrysler,12,Grand Caravan Limited 3.3 V6 12V 182cv,268
658,Chrysler,12,Grand Caravan LX 3.8,269
659,Chrysler,12,Grand Caravan SE 3.3 V6,266
660,Chrysler,12,LE Baron 3.0 V6,270
661,Chrysler,12,LE Baron 3.0 V6 Conv.,271
662,Chrysler,12,Neon LE 1.8,272
663,Chrysler,12,Neon LE/Highline 2.0,273
664,Chrysler,12,Neon Sport 1.8/2.0,274
665,Chrysler,12,PT Cruiser Cabrio 2.4 16V 143cv 2p,4255
666,Chrysler,12,PT Cruiser Classic 2.4 16V 143cv 4p,3882
667,Chrysler,12,PT Cruiser Limited 2.0 16V 4p,275
668,Chrysler,12,PT Cruiser Limited 2.4 16V 143cv 4p,276
669,Chrysler,12,PT Cruiser Touring DEC. EDITION 2.4 16V,5237
670,Chrysler,12,Sebring LX 2.7 V6 24V 204cv,277
671,Chrysler,12,Stratus LE 2.0,278
672,Chrysler,12,Stratus LX 2.0 Mec,279
673,Chrysler,12,Stratus LX 2.5 Aut,280
674,Chrysler,12,Stratus LX 2.5 Conversível Aut,281
675,Chrysler,12,TOWN & COUNTRY Limited 3.8 /3.6 V6 Aut.,4623
676,Chrysler,12,TOWN & COUNTRY Touring 3.6 V6 Aut.,5720
677,Chrysler,12,Vision 3.5 24V,282
678,Citroën,13,AIRCROSS 100 Anos 1.6 Flex 16V Aut.,8737
679,Citroën,13,AIRCROSS BUSINESS 1.6 Flex 16V 5p Mec.,8045
680,Citroën,13,AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Aut,6418
681,Citroën,13,AIRCROSS Exc. ATACA. 1.6 Flex 16V 5p Mec,6419
682,Citroën,13,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,5609
683,Citroën,13,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,5337
684,Citroën,13,AIRCROSS Feel 1.6 Flex 16V 5p Aut.,7420
685,Citroën,13,AIRCROSS Feel 1.6 Flex 16V 5p Mec.,7421
686,Citroën,13,AIRCROSS GL 1.6 Flex 16V 5p Mec.,5338
687,Citroën,13,AIRCROSS GLX 1.6 Flex 16V 5p Aut.,5610
688,Citroën,13,AIRCROSS GLX 1.6 Flex 16V 5p Mec.,5339
689,Citroën,13,AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Aut,6420
690,Citroën,13,AIRCROSS GLX ATACAMA 1.6 Flex 16V 5p Mec,6421
691,Citroën,13,AIRCROSS Live 1.5 Flex 8V 5p Mec.,7422
692,Citroën,13,AIRCROSS Live 1.6 Flex 16V 5p Aut.,7423
693,Citroën,13,AIRCROSS Live 1.6 Flex 16V 5p Mec.,7962
694,Citroën,13,AIRCROSS Live Bus. 1.6 Flex 5p Aut.(PCD),8390
695,Citroën,13,AIRCROSS SALOMON 1.5 Flex 8V 5p Mec.,7903
696,Citroën,13,AIRCROSS SALOMON 1.6 Flex 16V 5p Aut.,7897
697,Citroën,13,AIRCROSS SALOMON EXCLUSIVE 1.6 Flex Aut.,7090
698,Citroën,13,AIRCROSS SALOMON EXCLUSIVE 1.6 Flex Mec.,7091
699,Citroën,13,AIRCROSS SALOMON TENDANCE 1.6 Flex Aut.,7092
700,Citroën,13,AIRCROSS SALOMON TENDANCE 1.6 Flex Mec.,7093
701,Citroën,13,AIRCROSS Shine 1.6 Flex 16V 5p Aut.,7424
702,Citroën,13,AIRCROSS Start 1.5 Flex 8V 5p Mec.,7425
703,Citroën,13,AIRCROSS Start 1.6 Flex 16V 5p Mec.,7963
704,Citroën,13,AIRCROSS TENDANCE 1.6 Flex 16V 5p Aut.,6770
705,Citroën,13,AIRCROSS TENDANCE 1.6 Flex 16V 5p Mec.,6771
706,Citroën,13,AX GTi,283
707,Citroën,13,Berlingo Furgão 1.6 16V Flex 5P,8391
708,Citroën,13,Berlingo MultSpace GLX 1.6 16V 110cv 4p,285
709,Citroën,13,Berlingo MultSpace GLX 1.8i 3p,284
710,Citroën,13,Berlingo MultSpace GLX 1.8i 4p,286
711,Citroën,13,BX 1.6S 16V,287
712,Citroën,13,BX GTi 1.9,288
713,Citroën,13,C3 100 Anos 1.6 16V Flex Aut.,8738
714,Citroën,13,C3 Attra/Origine Pack 1.5 Flex 8V 5p Mec,6835
715,Citroën,13,C3 Attraction 1.6 Flex 16V 5p Aut.,7964
716,Citroën,13,C3 Attraction Pure Tech 1.2 Flex 12V Mec,7585
717,Citroën,13,C3 Excl. 1.6 VTi Flex Start 16V 5p Aut.,6152
718,Citroën,13,C3 Excl. 1.6 VTi Flex Start 16V 5p Mec.,6153
719,Citroën,13,C3 Excl./Excl.Solar./Sonora 1.6 Flex Aut,4761
720,Citroën,13,C3 Exclus./Excl.Solaris 1.6 Flex 16V Mec,289
721,Citroën,13,C3 Exclusive 1.4 Flex 8V 5p,4315
722,Citroën,13,C3 Exclusive 1.5 Flex 8V 5p Mec.,6772
723,Citroën,13,C3 Exclusive Bus. 1.6 Flex 5p Aut.(PCD),8392
724,Citroën,13,C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p,290
725,Citroën,13,C3 GLX 1.6 Flex 16V 5p  Aut.,4762
726,Citroën,13,C3 GLX 1.6/ 1.6 Flex 16V 5p,291
727,Citroën,13,C3 Ocimar Versolato 1.6 16V 110cv 5p,292
728,Citroën,13,C3 Origine 1.5 Flex 8V 5p Mec.,6154
729,Citroën,13,C3 Origine Pure Tech 1.2 Flex 12V Mec,7586
730,Citroën,13,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,5611
731,Citroën,13,C3 Picasso Exclusive 1.6 Flex 16V 5p Mec,5551
732,Citroën,13,C3 Picasso GL 1.5 Flex 8V Mec.,6092
733,Citroën,13,C3 Picasso GL 1.6 Flex 16V 5p Mec.,5552
734,Citroën,13,C3 Picasso GLX 1.5 Flex 8V 5p Mec.,6093
735,Citroën,13,C3 Picasso GLX 1.6 Flex 16V 5p Aut.,5612
736,Citroën,13,C3 Picasso GLX 1.6 Flex 16V 5p Mec.,5553
737,Citroën,13,C3 Picasso Origine 1.5 Flex 8V Mec.,6773
738,Citroën,13,C3 Picasso Tendance 1.5 Flex 8V 5p Mec.,6774
739,Citroën,13,C3 Picasso Tendance 1.6 Flex 16V 5p Aut.,6775
740,Citroën,13,C3 Start 1.2 Flex 12V 5p,8003
741,Citroën,13,C3 Style Ed. Pure Tech 1.2 Flex 12V Mec.,7730
742,Citroën,13,C3 Style Edition 1.6 Flex 16V Aut.,7731
743,Citroën,13,C3 Tendance 1.5 Flex 8V 5p Mec.,6155
744,Citroën,13,C3 Tendance 1.6 VTi Flex Start 16V Aut.,6776
745,Citroën,13,C3 Tendance Pure Tech 1.2 Flex 12V Mec.,7587
746,Citroën,13,C3 Urban Trail 1.6 Flex 16V 5p Aut.,8341
747,Citroën,13,C3 Urban Trail P.Tech 1.2 Flex 12V Mec.,8882
748,Citroën,13,C3 X-BOX ONE 1.6 VTi Flex 16V 5p Mec.,6777
749,Citroën,13,C3 XTR 1.4 Flex 8V 5p,4302
750,Citroën,13,C3 XTR 1.6 Flex 16V 5p,4054
751,Citroën,13,C4 CACTUS 100 Anos 1.6 TB 16V Flex Aut.,8739
752,Citroën,13,C4 CACTUS C-SERIES 1.6 16V Flex Aut.,9207
753,Citroën,13,C4 CACTUS FEEL 1.6 16V Flex Aut.,8466
754,Citroën,13,C4 CACTUS FEEL 1.6 16V Flex Mec.,8467
755,Citroën,13,C4 CACTUS FEEL Bus. 1.6 Flex Aut.(PCD),8468
756,Citroën,13,C4 CACTUS FEEL Pack 1.6 16V Flex Aut.,8469
757,Citroën,13,C4 CACTUS LIVE 1.6 16V Flex Aut.,9191
758,Citroën,13,C4 CACTUS LIVE 1.6 16V Flex Mec.,8470
759,Citroën,13,C4 CACTUS SHINE 1.6 Turbo Flex Aut.,8471
760,Citroën,13,C4 CACTUS SHINE Pack 1.6 Turbo Flex Aut.,8472
761,Citroën,13,C4 Competition 1.6 Flex 16V 5p Mec.,6574
762,Citroën,13,C4 Competition 2.0 Flex 16V 5p Aut.,6559
763,Citroën,13,C4 Excl./Excl. Solar. 2.0 Flex 16V Mec.,4888
764,Citroën,13,C4 Excl.2.0/2.0 Solaris Flex 16V 5p Aut.,4845
765,Citroën,13,C4 GLX 1.6 Flex 16V 5p Mec.,4846
766,Citroën,13,C4 GLX 2.0 Flex 16V 5p Aut.,4847
767,Citroën,13,C4 GLX 2.0 Flex 16V 5p Mec.,4889
768,Citroën,13,C4 LOUNGE 100 Anos 1.6 16V TB Flex Aut.,8740
769,Citroën,13,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,6575
770,Citroën,13,C4 LOUNGE Exclusive 1.6 Turbo Flex Aut.,7094
771,Citroën,13,C4 LOUNGE Exclusive 2.0 Flex 4p Aut.,6576
772,Citroën,13,C4 LOUNGE Feel 1.6 Turbo Flex Aut.,8234
773,Citroën,13,C4 LOUNGE Live 1.6 Turbo Flex Aut.,8515
774,Citroën,13,C4 LOUNGE Live Bus. 1.6 Flex Aut.(PCD),8393
775,Citroën,13,C4 LOUNGE Orig.Business 1.6 TB Flex Aut.,7658
776,Citroën,13,C4 LOUNGE Origine 1.6 Turbo Flex  Aut.,7684
777,Citroën,13,C4 LOUNGE Origine 1.6 Turbo Flex Mec.,7685
778,Citroën,13,C4 LOUNGE Origine 2.0 Flex 4p Aut.,7370
779,Citroën,13,C4 LOUNGE Origine 2.0 Flex 4p Mec.,6577
780,Citroën,13,C4 LOUNGE S 1.6 Turbo Flex Aut.,7787
781,Citroën,13,C4 LOUNGE Shine 1.6 Turbo Flex Aut.,8235
782,Citroën,13,C4 LOUNGE Tendance 1.6 Turbo 4p Aut,6884
783,Citroën,13,C4 LOUNGE Tendance 1.6 Turbo Flex Aut.,7118
784,Citroën,13,C4 LOUNGE Tendance 2.0 Flex 4p Aut.,6578
785,Citroën,13,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,6579
786,Citroën,13,C4 PAL.Excl/Excl(Tech.) 2.0/2.0 Flex Aut,4397
787,Citroën,13,C4 PALLAS Exclusive 2.0/2.0 Flex 16V Mec,4398
788,Citroën,13,C4 PALLAS GLX 2.0/ 2.0 Flex Aut.,4399
789,Citroën,13,C4 PALLAS GLX 2.0/2.0 Flex 16V Mec.,4400
790,Citroën,13,C4 Picasso Grand 2.0 16V 143cv Aut,4667
791,Citroën,13,C4 Picasso Intensive 1.6 Turbo 16V Aut.,7426
792,Citroën,13,C4 Picasso Seduction 1.6 Turbo 16V Aut.,7427
793,Citroën,13,C4 Picasso/Pic. La Luna 2.0 16V  Aut.,4824
794,Citroën,13,C4 Rock You 1.6 Flex 16V 5p Mec.,6580
795,Citroën,13,C4 Tendance 1.6 Flex 16V 5p Mec.,6737
796,Citroën,13,C4 Tendance 2.0 Flex 16V 5p Aut.,6738
797,Citroën,13,C4 VTR 2.0 16V 143cv,4159
798,Citroën,13,C5 3.0 24V 210cv 4p Aut.,293
799,Citroën,13,C5 Exclusive 2.0 16V 138cv 4p Mec.,294
800,Citroën,13,C5 Exclusive 2.0 16V 4p Aut.,295
801,Citroën,13,C5 Exclusive Break 2.0 16V 138cv 5p Mec.,296
802,Citroën,13,C5 Exclusive Break 2.0 16V Aut.,297
803,Citroën,13,C5 Tourer Exclusive 2.0 16V 5p Aut.,4937
804,Citroën,13,C6 Exclusive 3.0 V6 24V 215cv Aut.,4328
805,Citroën,13,C8 Exclusive 2.0 16V 138cv 5p Aut.,298
806,Citroën,13,DS3 1.6 Turbo 16V 3p Mec.,6050
807,Citroën,13,DS3 Sport Chic 1.6 TB 16V 3p Mec.,7067
808,Citroën,13,DS4 1.6 Chic Turbo 16V 5p Aut.,7068
809,Citroën,13,DS4 1.6 So Chic Turbo 16V 5p Aut.,7069
810,Citroën,13,DS4 1.6 Turbo 16V 5p Aut.,6347
811,Citroën,13,DS5 1.6 Be Chic Turbo 16V 5p Aut.,7095
812,Citroën,13,DS5 1.6 So Chic Turbo 16V 5p Aut.,7096
813,Citroën,13,DS5 1.6 Turbo 16V 5p Aut.,6295
814,Citroën,13,Evasion  GLX 2.0 16V,299
815,Citroën,13,Evasion VSX Turbo,300
816,Citroën,13,Grand C4 Picasso Intensive 1.6 TB Aut.,7588
817,Citroën,13,Grand C4 Picasso Seduction 1.6 TB Aut.,7589
818,Citroën,13,Jumper 2.0 FurgãoTurbo Diesel,8516
819,Citroën,13,Jumper 2.0 Minibus 16L Turbo Diesel,8883
820,Citroën,13,Jumper 2.3 15/16Lug. TB Diesel,5103
821,Citroën,13,Jumper 2.3 Furgão TB Diesel,5140
822,Citroën,13,Jumper 2.3 Vetrato Exec. 16Lug. TB Dies.,5659
823,Citroën,13,Jumper 2.3 Vetrato TB Diesel,5411
